t,Va,Vb,Vc
0.0386001,-139.052,-186.401,325.453,464.504,2377
0.0387001,-129.7,-194.733,324.433,454.133,2324
0.0388001,-120.221,-202.873,323.094,443.315,2269
0.0389001,-110.623,-210.812,321.435,432.058,2211
0.0390001,-100.916,-218.544,319.46,420.376,2151
0.0391001,-91.1094,-226.06,317.169,408.278,2089
0.0392001,-81.2126,-233.352,314.565,395.778,2025
0.0393001,-71.2361,-240.415,311.651,382.887,1959
0.0394001,-61.1889,-247.24,308.429,369.618,1891
0.0395001,-51.0817,-253.821,304.903,355.984,1822
0.0396001,-40.9237,-260.152,301.075,341.999,1750
0.0397001,-30.7256,-266.225,296.951,327.677,1677
0.0398001,-20.4969,-272.037,292.534,313.031,1602
0.0399001,-10.2483,-277.579,287.828,298.076,1525
